'H2H2      ' Data fetched at http://www.astro.ku.dk/~aborysow/programs/
1000         Ref: Borysow A., Jorgensen U.G., Fu Y. 2001, JQSRT 68, 235
7            Opacity units: cm-1/amagat**2. Mult by 1.38529e-39*n(H2)**2/rho to get cm2/g * matter
                1000.	     2000.      3000.       4000.        5000.       6000.       7000.
   freq(cm-1)   1000K	     2000K      3000K       4000K        5000K       6000K       7000K
   ==============================================================================================
    4200.00    0.8906E-05  0.1614E-04  0.2219E-04  0.2939E-04  0.3750E-04  0.4538E-04  0.5162E-04
    4220.00    0.8841E-05  0.1605E-04  0.2203E-04  0.2913E-04  0.3715E-04  0.4496E-04  0.5112E-04
    4240.00    0.8731E-05  0.1593E-04  0.2183E-04  0.2886E-04  0.3679E-04  0.4452E-04  0.5061E-04
    4260.00    0.8587E-05  0.1578E-04  0.2161E-04  0.2857E-04  0.3642E-04  0.4406E-04  0.5010E-04
    4280.00    0.8414E-05  0.1560E-04  0.2138E-04  0.2825E-04  0.3603E-04  0.4360E-04  0.4956E-04
    4300.00    0.8219E-05  0.1540E-04  0.2112E-04  0.2793E-04  0.3563E-04  0.4313E-04  0.4903E-04
    4320.00    0.8008E-05  0.1519E-04  0.2085E-04  0.2760E-04  0.3522E-04  0.4264E-04  0.4848E-04
    4340.00    0.7787E-05  0.1495E-04  0.2057E-04  0.2725E-04  0.3480E-04  0.4216E-04  0.4793E-04
    4360.00    0.7560E-05  0.1470E-04  0.2026E-04  0.2688E-04  0.3437E-04  0.4165E-04  0.4736E-04
    4380.00    0.7331E-05  0.1444E-04  0.1995E-04  0.2652E-04  0.3393E-04  0.4115E-04  0.4679E-04
    4400.00    0.7103E-05  0.1417E-04  0.1962E-04  0.2614E-04  0.3348E-04  0.4064E-04  0.4622E-04
    4420.00    0.6878E-05  0.1390E-04  0.1930E-04  0.2576E-04  0.3303E-04  0.4013E-04  0.4565E-04
    4440.00    0.6659E-05  0.1362E-04  0.1895E-04  0.2537E-04  0.3257E-04  0.3960E-04  0.4507E-04
    4460.00    0.6446E-05  0.1334E-04  0.1861E-04  0.2497E-04  0.3211E-04  0.3907E-04  0.4449E-04
    4480.00    0.6242E-05  0.1304E-04  0.1826E-04  0.2456E-04  0.3165E-04  0.3855E-04  0.4391E-04
    4500.00    0.6047E-05  0.1275E-04  0.1790E-04  0.2417E-04  0.3118E-04  0.3801E-04  0.4332E-04
    4520.00    0.5862E-05  0.1247E-04  0.1754E-04  0.2376E-04  0.3071E-04  0.3749E-04  0.4274E-04
    4540.00    0.5689E-05  0.1218E-04  0.1719E-04  0.2334E-04  0.3024E-04  0.3695E-04  0.4215E-04
    4560.00    0.5526E-05  0.1189E-04  0.1682E-04  0.2294E-04  0.2977E-04  0.3642E-04  0.4157E-04
    4580.00    0.5376E-05  0.1160E-04  0.1647E-04  0.2254E-04  0.2930E-04  0.3589E-04  0.4098E-04
    4600.00    0.5236E-05  0.1132E-04  0.1612E-04  0.2214E-04  0.2883E-04  0.3535E-04  0.4040E-04
    4620.00    0.5106E-05  0.1105E-04  0.1576E-04  0.2173E-04  0.2836E-04  0.3483E-04  0.3981E-04
    4640.00    0.4984E-05  0.1078E-04  0.1540E-04  0.2133E-04  0.2790E-04  0.3430E-04  0.3924E-04
    4660.00    0.4868E-05  0.1050E-04  0.1506E-04  0.2094E-04  0.2743E-04  0.3377E-04  0.3865E-04
    4680.00    0.4754E-05  0.1024E-04  0.1472E-04  0.2054E-04  0.2698E-04  0.3326E-04  0.3808E-04
    4700.00    0.4641E-05  0.9988E-05  0.1437E-04  0.2016E-04  0.2652E-04  0.3274E-04  0.3751E-04
    4720.00    0.4524E-05  0.9732E-05  0.1404E-04  0.1977E-04  0.2607E-04  0.3222E-04  0.3694E-04
    4740.00    0.4407E-05  0.9488E-05  0.1372E-04  0.1939E-04  0.2562E-04  0.3171E-04  0.3638E-04
    4760.00    0.4286E-05  0.9245E-05  0.1339E-04  0.1901E-04  0.2517E-04  0.3121E-04  0.3582E-04
    4780.00    0.4164E-05  0.9007E-05  0.1307E-04  0.1865E-04  0.2474E-04  0.3071E-04  0.3527E-04
    4800.00    0.4040E-05  0.8776E-05  0.1276E-04  0.1828E-04  0.2430E-04  0.3021E-04  0.3471E-04
    4820.00    0.3918E-05  0.8551E-05  0.1245E-04  0.1793E-04  0.2387E-04  0.2972E-04  0.3417E-04
    4840.00    0.3800E-05  0.8332E-05  0.1217E-04  0.1758E-04  0.2345E-04  0.2923E-04  0.3363E-04
    4860.00    0.3687E-05  0.8119E-05  0.1187E-04  0.1724E-04  0.2304E-04  0.2876E-04  0.3310E-04
    4880.00    0.3579E-05  0.7912E-05  0.1159E-04  0.1690E-04  0.2262E-04  0.2828E-04  0.3257E-04
    4900.00    0.3477E-05  0.7713E-05  0.1131E-04  0.1657E-04  0.2221E-04  0.2781E-04  0.3205E-04
    4920.00    0.3380E-05  0.7520E-05  0.1104E-04  0.1624E-04  0.2182E-04  0.2735E-04  0.3153E-04
    4940.00    0.3290E-05  0.7333E-05  0.1079E-04  0.1593E-04  0.2142E-04  0.2689E-04  0.3102E-04
    4960.00    0.3206E-05  0.7153E-05  0.1053E-04  0.1562E-04  0.2104E-04  0.2645E-04  0.3052E-04
    4980.00    0.3127E-05  0.6978E-05  0.1028E-04  0.1531E-04  0.2066E-04  0.2600E-04  0.3002E-04
    5000.00    0.3053E-05  0.6810E-05  0.1005E-04  0.1501E-04  0.2028E-04  0.2557E-04  0.2953E-04
    5020.00    0.2984E-05  0.6648E-05  0.9819E-05  0.1472E-04  0.1991E-04  0.2513E-04  0.2904E-04
    5040.00    0.2918E-05  0.6490E-05  0.9600E-05  0.1444E-04  0.1955E-04  0.2471E-04  0.2857E-04
    5060.00    0.2855E-05  0.6337E-05  0.9372E-05  0.1415E-04  0.1920E-04  0.2429E-04  0.2809E-04
    5080.00    0.2794E-05  0.6188E-05  0.9162E-05  0.1388E-04  0.1884E-04  0.2387E-04  0.2762E-04
    5100.00    0.2730E-05  0.6041E-05  0.8960E-05  0.1361E-04  0.1851E-04  0.2347E-04  0.2717E-04
    5120.00    0.2666E-05  0.5899E-05  0.8762E-05  0.1335E-04  0.1817E-04  0.2307E-04  0.2671E-04
    5140.00    0.2599E-05  0.5759E-05  0.8568E-05  0.1309E-04  0.1784E-04  0.2268E-04  0.2627E-04
    5160.00    0.2527E-05  0.5621E-05  0.8380E-05  0.1284E-04  0.1751E-04  0.2229E-04  0.2583E-04
    5180.00    0.2452E-05  0.5486E-05  0.8196E-05  0.1260E-04  0.1719E-04  0.2191E-04  0.2539E-04
    5200.00    0.2373E-05  0.5354E-05  0.8019E-05  0.1236E-04  0.1688E-04  0.2154E-04  0.2497E-04
    5220.00    0.2292E-05  0.5224E-05  0.7845E-05  0.1213E-04  0.1657E-04  0.2116E-04  0.2455E-04
    5240.00    0.2210E-05  0.5097E-05  0.7677E-05  0.1190E-04  0.1627E-04  0.2080E-04  0.2413E-04
    5260.00    0.2128E-05  0.4972E-05  0.7513E-05  0.1167E-04  0.1596E-04  0.2045E-04  0.2372E-04
    5280.00    0.2046E-05  0.4851E-05  0.7353E-05  0.1145E-04  0.1568E-04  0.2008E-04  0.2332E-04
    5300.00    0.1967E-05  0.4732E-05  0.7198E-05  0.1123E-04  0.1540E-04  0.1974E-04  0.2293E-04
    5320.00    0.1890E-05  0.4616E-05  0.7046E-05  0.1101E-04  0.1512E-04  0.1940E-04  0.2253E-04
    5340.00    0.1815E-05  0.4504E-05  0.6899E-05  0.1081E-04  0.1483E-04  0.1907E-04  0.2215E-04
    5360.00    0.1742E-05  0.4394E-05  0.6755E-05  0.1061E-04  0.1457E-04  0.1874E-04  0.2177E-04
    5380.00    0.1673E-05  0.4286E-05  0.6615E-05  0.1040E-04  0.1430E-04  0.1841E-04  0.2140E-04
    5400.00    0.1606E-05  0.4180E-05  0.6478E-05  0.1021E-04  0.1404E-04  0.1809E-04  0.2103E-04
    5420.00    0.1541E-05  0.4077E-05  0.6344E-05  0.1002E-04  0.1377E-04  0.1778E-04  0.2066E-04
    5440.00    0.1478E-05  0.3974E-05  0.6211E-05  0.9823E-05  0.1352E-04  0.1747E-04  0.2031E-04
    5460.00    0.1418E-05  0.3874E-05  0.6083E-05  0.9646E-05  0.1328E-04  0.1716E-04  0.1996E-04
    5480.00    0.1359E-05  0.3775E-05  0.5955E-05  0.9459E-05  0.1303E-04  0.1686E-04  0.1961E-04
    5500.00    0.1302E-05  0.3678E-05  0.5831E-05  0.9272E-05  0.1278E-04  0.1656E-04  0.1927E-04
    5520.00    0.1246E-05  0.3580E-05  0.5709E-05  0.9093E-05  0.1255E-04  0.1628E-04  0.1894E-04
    5540.00    0.1191E-05  0.3486E-05  0.5587E-05  0.8922E-05  0.1232E-04  0.1599E-04  0.1861E-04
    5560.00    0.1137E-05  0.3392E-05  0.5469E-05  0.8750E-05  0.1209E-04  0.1570E-04  0.1828E-04
    5580.00    0.1085E-05  0.3299E-05  0.5352E-05  0.8582E-05  0.1187E-04  0.1542E-04  0.1797E-04
    5600.00    0.1034E-05  0.3208E-05  0.5238E-05  0.8415E-05  0.1165E-04  0.1515E-04  0.1765E-04
    5620.00    0.9837E-06  0.3118E-05  0.5124E-05  0.8250E-05  0.1143E-04  0.1488E-04  0.1734E-04
    5640.00    0.9352E-06  0.3029E-05  0.5013E-05  0.8087E-05  0.1121E-04  0.1461E-04  0.1703E-04
    5660.00    0.8880E-06  0.2941E-05  0.4902E-05  0.7927E-05  0.1100E-04  0.1435E-04  0.1673E-04
    5680.00    0.8423E-06  0.2855E-05  0.4794E-05  0.7770E-05  0.1079E-04  0.1410E-04  0.1643E-04
    5700.00    0.7981E-06  0.2770E-05  0.4686E-05  0.7613E-05  0.1058E-04  0.1384E-04  0.1614E-04
    5720.00    0.7555E-06  0.2687E-05  0.4581E-05  0.7459E-05  0.1037E-04  0.1358E-04  0.1584E-04
    5740.00    0.7147E-06  0.2605E-05  0.4476E-05  0.7307E-05  0.1018E-04  0.1334E-04  0.1556E-04
    5760.00    0.6756E-06  0.2525E-05  0.4373E-05  0.7157E-05  0.9972E-05  0.1310E-04  0.1528E-04
    5780.00    0.6384E-06  0.2445E-05  0.4271E-05  0.7009E-05  0.9791E-05  0.1285E-04  0.1500E-04
    5800.00    0.6032E-06  0.2368E-05  0.4171E-05  0.6862E-05  0.9593E-05  0.1261E-04  0.1473E-04
    5820.00    0.5697E-06  0.2292E-05  0.4070E-05  0.6718E-05  0.9402E-05  0.1238E-04  0.1446E-04
    5840.00    0.5379E-06  0.2216E-05  0.3973E-05  0.6575E-05  0.9211E-05  0.1214E-04  0.1419E-04
    5860.00    0.5078E-06  0.2144E-05  0.3875E-05  0.6434E-05  0.9028E-05  0.1192E-04  0.1393E-04
    5880.00    0.4792E-06  0.2072E-05  0.3779E-05  0.6295E-05  0.8852E-05  0.1169E-04  0.1368E-04
    5900.00    0.4522E-06  0.2002E-05  0.3684E-05  0.6157E-05  0.8667E-05  0.1146E-04  0.1342E-04
    5920.00    0.4266E-06  0.1933E-05  0.3591E-05  0.6021E-05  0.8490E-05  0.1124E-04  0.1317E-04
    5940.00    0.4024E-06  0.1866E-05  0.3498E-05  0.5888E-05  0.8313E-05  0.1103E-04  0.1292E-04
    5960.00    0.3794E-06  0.1800E-05  0.3407E-05  0.5755E-05  0.8144E-05  0.1081E-04  0.1268E-04
    5980.00    0.3577E-06  0.1734E-05  0.3316E-05  0.5624E-05  0.7974E-05  0.1060E-04  0.1244E-04
    6000.00    0.3374E-06  0.1683E-05  0.3267E-05  0.5569E-05  0.7914E-05  0.1053E-04  0.1238E-04
    6020.00    0.3178E-06  0.1622E-05  0.3181E-05  0.5442E-05  0.7751E-05  0.1033E-04  0.1215E-04
    6040.00    0.2992E-06  0.1561E-05  0.3094E-05  0.5317E-05  0.7587E-05  0.1013E-04  0.1192E-04
    6060.00    0.2818E-06  0.1505E-05  0.3010E-05  0.5194E-05  0.7427E-05  0.9930E-05  0.1169E-04
    6080.00    0.2651E-06  0.1448E-05  0.2927E-05  0.5072E-05  0.7268E-05  0.9729E-05  0.1146E-04
    6100.00    0.2494E-06  0.1393E-05  0.2845E-05  0.4952E-05  0.7113E-05  0.9536E-05  0.1125E-04
    6120.00    0.2347E-06  0.1339E-05  0.2764E-05  0.4834E-05  0.6958E-05  0.9342E-05  0.1103E-04
    6140.00    0.2208E-06  0.1288E-05  0.2686E-05  0.4717E-05  0.6807E-05  0.9147E-05  0.1081E-04
    6160.00    0.2078E-06  0.1238E-05  0.2608E-05  0.4603E-05  0.6657E-05  0.8967E-05  0.1061E-04
    6180.00    0.1954E-06  0.1190E-05  0.2532E-05  0.4490E-05  0.6510E-05  0.8787E-05  0.1039E-04
    6200.00    0.1840E-06  0.1143E-05  0.2458E-05  0.4379E-05  0.6364E-05  0.8598E-05  0.1019E-04
    6220.00    0.1730E-06  0.1097E-05  0.2384E-05  0.4269E-05  0.6222E-05  0.8424E-05  0.9993E-05
    6240.00    0.1629E-06  0.1054E-05  0.2313E-05  0.4161E-05  0.6080E-05  0.8249E-05  0.9792E-05
    6260.00    0.1532E-06  0.1011E-05  0.2243E-05  0.4055E-05  0.5941E-05  0.8074E-05  0.9598E-05
    6280.00    0.1442E-06  0.9703E-06  0.2174E-05  0.3951E-05  0.5805E-05  0.7906E-05  0.9403E-05
    6300.00    0.1358E-06  0.9308E-06  0.2106E-05  0.3850E-05  0.5671E-05  0.7735E-05  0.9214E-05
    6320.00    0.1279E-06  0.8926E-06  0.2041E-05  0.3749E-05  0.5538E-05  0.7569E-05  0.9025E-05
    6340.00    0.1203E-06  0.8560E-06  0.1977E-05  0.3650E-05  0.5409E-05  0.7406E-05  0.8835E-05
    6360.00    0.1133E-06  0.8206E-06  0.1914E-05  0.3554E-05  0.5281E-05  0.7245E-05  0.8658E-05
    6380.00    0.1068E-06  0.7865E-06  0.1853E-05  0.3459E-05  0.5156E-05  0.7088E-05  0.8482E-05
    6400.00    0.1006E-06  0.7537E-06  0.1794E-05  0.3367E-05  0.5032E-05  0.6932E-05  0.8304E-05
    6420.00    0.9479E-07  0.7222E-06  0.1735E-05  0.3276E-05  0.4911E-05  0.6779E-05  0.8134E-05
    6440.00    0.8935E-07  0.6918E-06  0.1680E-05  0.3187E-05  0.4792E-05  0.6629E-05  0.7962E-05
    6460.00    0.8425E-07  0.6627E-06  0.1625E-05  0.3100E-05  0.4676E-05  0.6481E-05  0.7790E-05
    6480.00    0.7949E-07  0.6348E-06  0.1571E-05  0.3015E-05  0.4561E-05  0.6335E-05  0.7633E-05
    6500.00    0.7502E-07  0.6080E-06  0.1520E-05  0.2932E-05  0.4448E-05  0.6192E-05  0.7467E-05
    6520.00    0.7083E-07  0.5823E-06  0.1469E-05  0.2851E-05  0.4337E-05  0.6052E-05  0.7308E-05
    6540.00    0.6692E-07  0.5575E-06  0.1421E-05  0.2771E-05  0.4230E-05  0.5914E-05  0.7152E-05
    6560.00    0.6326E-07  0.5339E-06  0.1372E-05  0.2693E-05  0.4124E-05  0.5779E-05  0.6998E-05
    6580.00    0.5985E-07  0.5113E-06  0.1326E-05  0.2617E-05  0.4020E-05  0.5646E-05  0.6847E-05
    6600.00    0.5666E-07  0.4895E-06  0.1282E-05  0.2543E-05  0.3918E-05  0.5515E-05  0.6698E-05
    6620.00    0.5368E-07  0.4689E-06  0.1238E-05  0.2470E-05  0.3818E-05  0.5388E-05  0.6553E-05
    6640.00    0.5091E-07  0.4490E-06  0.1196E-05  0.2400E-05  0.3721E-05  0.5262E-05  0.6409E-05
    6660.00    0.4832E-07  0.4300E-06  0.1156E-05  0.2331E-05  0.3626E-05  0.5138E-05  0.6268E-05
    6680.00    0.4592E-07  0.4118E-06  0.1116E-05  0.2264E-05  0.3532E-05  0.5018E-05  0.6130E-05
    6700.00    0.4367E-07  0.3944E-06  0.1079E-05  0.2199E-05  0.3440E-05  0.4899E-05  0.5994E-05
    6720.00    0.4159E-07  0.3779E-06  0.1042E-05  0.2135E-05  0.3351E-05  0.4782E-05  0.5861E-05
    6740.00    0.3966E-07  0.3620E-06  0.1006E-05  0.2073E-05  0.3264E-05  0.4668E-05  0.5730E-05
    6760.00    0.3785E-07  0.3470E-06  0.9715E-06  0.2012E-05  0.3178E-05  0.4555E-05  0.5602E-05
    6780.00    0.3618E-07  0.3326E-06  0.9378E-06  0.1954E-05  0.3094E-05  0.4447E-05  0.5477E-05
    6800.00    0.3463E-07  0.3189E-06  0.9058E-06  0.1896E-05  0.3012E-05  0.4339E-05  0.5353E-05
    6820.00    0.3319E-07  0.3058E-06  0.8747E-06  0.1840E-05  0.2933E-05  0.4234E-05  0.5232E-05
    6840.00    0.3188E-07  0.2933E-06  0.8448E-06  0.1786E-05  0.2854E-05  0.4132E-05  0.5113E-05
    6860.00    0.3067E-07  0.2816E-06  0.8158E-06  0.1733E-05  0.2779E-05  0.4031E-05  0.4996E-05
    6880.00    0.2957E-07  0.2704E-06  0.7880E-06  0.1682E-05  0.2704E-05  0.3932E-05  0.4883E-05
    6900.00    0.2857E-07  0.2597E-06  0.7612E-06  0.1632E-05  0.2631E-05  0.3836E-05  0.4771E-05
    6920.00    0.2766E-07  0.2495E-06  0.7354E-06  0.1585E-05  0.2561E-05  0.3742E-05  0.4661E-05
    6940.00    0.2686E-07  0.2398E-06  0.7105E-06  0.1537E-05  0.2492E-05  0.3649E-05  0.4554E-05
    6960.00    0.2614E-07  0.2306E-06  0.6865E-06  0.1492E-05  0.2425E-05  0.3560E-05  0.4449E-05
    6980.00    0.2550E-07  0.2219E-06  0.6635E-06  0.1448E-05  0.2358E-05  0.3471E-05  0.4345E-05
    7000.00    0.2492E-07  0.2136E-06  0.6413E-06  0.1404E-05  0.2295E-05  0.3385E-05  0.4245E-05
    7020.00    0.2443E-07  0.2056E-06  0.6199E-06  0.1362E-05  0.2233E-05  0.3300E-05  0.4146E-05
    7040.00    0.2400E-07  0.1982E-06  0.5995E-06  0.1323E-05  0.2172E-05  0.3219E-05  0.4050E-05
    7060.00    0.2364E-07  0.1912E-06  0.5797E-06  0.1284E-05  0.2113E-05  0.3138E-05  0.3955E-05
    7080.00    0.2335E-07  0.1845E-06  0.5608E-06  0.1246E-05  0.2056E-05  0.3059E-05  0.3862E-05
    7100.00    0.2312E-07  0.1781E-06  0.5427E-06  0.1209E-05  0.1999E-05  0.2982E-05  0.3771E-05
    7120.00    0.2296E-07  0.1721E-06  0.5251E-06  0.1174E-05  0.1944E-05  0.2908E-05  0.3683E-05
    7140.00    0.2285E-07  0.1663E-06  0.5084E-06  0.1139E-05  0.1891E-05  0.2835E-05  0.3597E-05
    7160.00    0.2278E-07  0.1610E-06  0.4923E-06  0.1106E-05  0.1840E-05  0.2764E-05  0.3512E-05
    7180.00    0.2275E-07  0.1558E-06  0.4769E-06  0.1074E-05  0.1789E-05  0.2695E-05  0.3430E-05
    7200.00    0.2273E-07  0.1510E-06  0.4621E-06  0.1042E-05  0.1741E-05  0.2626E-05  0.3348E-05
    7220.00    0.2273E-07  0.1465E-06  0.4480E-06  0.1012E-05  0.1694E-05  0.2559E-05  0.3269E-05
    7240.00    0.2272E-07  0.1420E-06  0.4344E-06  0.9825E-06  0.1648E-05  0.2496E-05  0.3193E-05
    7260.00    0.2272E-07  0.1380E-06  0.4213E-06  0.9544E-06  0.1603E-05  0.2433E-05  0.3117E-05
    7280.00    0.2272E-07  0.1341E-06  0.4090E-06  0.9271E-06  0.1559E-05  0.2371E-05  0.3043E-05
    7300.00    0.2273E-07  0.1303E-06  0.3970E-06  0.9009E-06  0.1517E-05  0.2312E-05  0.2971E-05
    7320.00    0.2278E-07  0.1269E-06  0.3855E-06  0.8753E-06  0.1476E-05  0.2253E-05  0.2902E-05
    7340.00    0.2286E-07  0.1237E-06  0.3746E-06  0.8506E-06  0.1436E-05  0.2197E-05  0.2832E-05
    7360.00    0.2298E-07  0.1206E-06  0.3642E-06  0.8269E-06  0.1398E-05  0.2142E-05  0.2766E-05
    7380.00    0.2316E-07  0.1177E-06  0.3542E-06  0.8039E-06  0.1360E-05  0.2087E-05  0.2700E-05
    7400.00    0.2338E-07  0.1150E-06  0.3447E-06  0.7815E-06  0.1324E-05  0.2035E-05  0.2637E-05
    7420.00    0.2364E-07  0.1126E-06  0.3356E-06  0.7601E-06  0.1288E-05  0.1983E-05  0.2574E-05
    7440.00    0.2394E-07  0.1102E-06  0.3268E-06  0.7394E-06  0.1254E-05  0.1934E-05  0.2514E-05
    7460.00    0.2427E-07  0.1080E-06  0.3184E-06  0.7192E-06  0.1220E-05  0.1886E-05  0.2454E-05
    7480.00    0.2462E-07  0.1060E-06  0.3105E-06  0.6999E-06  0.1189E-05  0.1838E-05  0.2397E-05
    7500.00    0.2499E-07  0.1041E-06  0.3029E-06  0.6812E-06  0.1157E-05  0.1792E-05  0.2341E-05
    7520.00    0.2540E-07  0.1023E-06  0.2956E-06  0.6630E-06  0.1126E-05  0.1747E-05  0.2286E-05
    7540.00    0.2582E-07  0.1008E-06  0.2886E-06  0.6455E-06  0.1097E-05  0.1704E-05  0.2232E-05
    7560.00    0.2628E-07  0.9933E-07  0.2820E-06  0.6286E-06  0.1068E-05  0.1662E-05  0.2180E-05
    7580.00    0.2678E-07  0.9799E-07  0.2756E-06  0.6122E-06  0.1040E-05  0.1620E-05  0.2129E-05
    7600.00    0.2732E-07  0.9676E-07  0.2695E-06  0.5964E-06  0.1013E-05  0.1580E-05  0.2079E-05
    7620.00    0.2788E-07  0.9565E-07  0.2637E-06  0.5813E-06  0.9870E-06  0.1542E-05  0.2030E-05
    7640.00    0.2848E-07  0.9466E-07  0.2581E-06  0.5664E-06  0.9610E-06  0.1503E-05  0.1984E-05
    7660.00    0.2907E-07  0.9378E-07  0.2529E-06  0.5523E-06  0.9368E-06  0.1466E-05  0.1938E-05
    7680.00    0.2964E-07  0.9300E-07  0.2477E-06  0.5384E-06  0.9126E-06  0.1431E-05  0.1893E-05
    7700.00    0.3017E-07  0.9231E-07  0.2428E-06  0.5252E-06  0.8896E-06  0.1396E-05  0.1849E-05
    7720.00    0.3069E-07  0.9173E-07  0.2383E-06  0.5123E-06  0.8671E-06  0.1361E-05  0.1806E-05
    7740.00    0.3119E-07  0.9125E-07  0.2337E-06  0.4999E-06  0.8452E-06  0.1329E-05  0.1765E-05
    7760.00    0.3167E-07  0.9086E-07  0.2295E-06  0.4878E-06  0.8241E-06  0.1297E-05  0.1725E-05
    7780.00    0.3216E-07  0.9057E-07  0.2254E-06  0.4761E-06  0.8037E-06  0.1265E-05  0.1686E-05
    7800.00    0.3271E-07  0.9036E-07  0.2215E-06  0.4649E-06  0.7837E-06  0.1235E-05  0.1647E-05
    7820.00    0.3334E-07  0.9024E-07  0.2177E-06  0.4539E-06  0.7645E-06  0.1206E-05  0.1610E-05
    7840.00    0.3408E-07  0.9021E-07  0.2140E-06  0.4434E-06  0.7459E-06  0.1177E-05  0.1574E-05
    7860.00    0.3498E-07  0.9023E-07  0.2106E-06  0.4332E-06  0.7278E-06  0.1149E-05  0.1539E-05
    7880.00    0.3601E-07  0.9034E-07  0.2073E-06  0.4233E-06  0.7102E-06  0.1122E-05  0.1505E-05
    7900.00    0.3718E-07  0.9048E-07  0.2040E-06  0.4137E-06  0.6932E-06  0.1096E-05  0.1472E-05
    7920.00    0.3848E-07  0.9068E-07  0.2009E-06  0.4044E-06  0.6768E-06  0.1071E-05  0.1439E-05
    7940.00    0.3991E-07  0.9089E-07  0.1979E-06  0.3955E-06  0.6607E-06  0.1046E-05  0.1408E-05
    7960.00    0.4141E-07  0.9111E-07  0.1948E-06  0.3867E-06  0.6453E-06  0.1021E-05  0.1376E-05
    7980.00    0.4295E-07  0.9131E-07  0.1920E-06  0.3783E-06  0.6303E-06  0.9982E-06  0.1347E-05
    8000.00    0.4450E-07  0.9149E-07  0.1894E-06  0.3710E-06  0.6184E-06  0.9811E-06  0.1328E-05
    8020.00    0.4522E-07  0.9161E-07  0.1866E-06  0.3631E-06  0.6044E-06  0.9589E-06  0.1300E-05
    8040.00    0.4671E-07  0.9169E-07  0.1839E-06  0.3554E-06  0.5908E-06  0.9374E-06  0.1272E-05
    8060.00    0.4808E-07  0.9168E-07  0.1812E-06  0.3481E-06  0.5777E-06  0.9168E-06  0.1246E-05
    8080.00    0.4934E-07  0.9163E-07  0.1786E-06  0.3409E-06  0.5650E-06  0.8970E-06  0.1220E-05
    8100.00    0.5055E-07  0.9147E-07  0.1761E-06  0.3339E-06  0.5527E-06  0.8772E-06  0.1195E-05
    8120.00    0.5165E-07  0.9125E-07  0.1736E-06  0.3271E-06  0.5408E-06  0.8590E-06  0.1170E-05
    8140.00    0.5267E-07  0.9096E-07  0.1712E-06  0.3207E-06  0.5294E-06  0.8404E-06  0.1147E-05
    8160.00    0.5363E-07  0.9058E-07  0.1687E-06  0.3145E-06  0.5182E-06  0.8227E-06  0.1124E-05
    8180.00    0.5451E-07  0.9014E-07  0.1663E-06  0.3084E-06  0.5075E-06  0.8056E-06  0.1102E-05
    8200.00    0.5528E-07  0.8961E-07  0.1640E-06  0.3024E-06  0.4971E-06  0.7890E-06  0.1080E-05
    8220.00    0.5593E-07  0.8903E-07  0.1618E-06  0.2968E-06  0.4872E-06  0.7729E-06  0.1059E-05
    8240.00    0.5640E-07  0.8839E-07  0.1596E-06  0.2913E-06  0.4776E-06  0.7573E-06  0.1038E-05
    8260.00    0.5665E-07  0.8770E-07  0.1574E-06  0.2862E-06  0.4684E-06  0.7423E-06  0.1019E-05
    8280.00    0.5666E-07  0.8696E-07  0.1555E-06  0.2811E-06  0.4594E-06  0.7278E-06  0.9992E-06
    8300.00    0.5645E-07  0.8620E-07  0.1535E-06  0.2764E-06  0.4508E-06  0.7136E-06  0.9805E-06
    8320.00    0.5601E-07  0.8543E-07  0.1516E-06  0.2718E-06  0.4425E-06  0.7000E-06  0.9625E-06
    8340.00    0.5538E-07  0.8466E-07  0.1497E-06  0.2673E-06  0.4346E-06  0.6868E-06  0.9453E-06
    8360.00    0.5461E-07  0.8390E-07  0.1481E-06  0.2631E-06  0.4269E-06  0.6741E-06  0.9281E-06
    8380.00    0.5377E-07  0.8317E-07  0.1463E-06  0.2590E-06  0.4195E-06  0.6617E-06  0.9117E-06
    8400.00    0.5295E-07  0.8249E-07  0.1449E-06  0.2550E-06  0.4124E-06  0.6498E-06  0.8953E-06
    8420.00    0.5223E-07  0.8187E-07  0.1434E-06  0.2515E-06  0.4056E-06  0.6382E-06  0.8796E-06
    8440.00    0.5167E-07  0.8131E-07  0.1420E-06  0.2479E-06  0.3990E-06  0.6270E-06  0.8647E-06
    8460.00    0.5130E-07  0.8083E-07  0.1407E-06  0.2446E-06  0.3927E-06  0.6163E-06  0.8498E-06
    8480.00    0.5112E-07  0.8042E-07  0.1396E-06  0.2414E-06  0.3867E-06  0.6060E-06  0.8357E-06
    8500.00    0.5114E-07  0.8007E-07  0.1383E-06  0.2384E-06  0.3809E-06  0.5958E-06  0.8220E-06
    8520.00    0.5136E-07  0.7981E-07  0.1374E-06  0.2355E-06  0.3753E-06  0.5861E-06  0.8087E-06
    8540.00    0.5172E-07  0.7960E-07  0.1364E-06  0.2327E-06  0.3700E-06  0.5766E-06  0.7956E-06
    8560.00    0.5218E-07  0.7945E-07  0.1354E-06  0.2301E-06  0.3647E-06  0.5674E-06  0.7829E-06
    8580.00    0.5267E-07  0.7934E-07  0.1346E-06  0.2276E-06  0.3598E-06  0.5587E-06  0.7706E-06
    8600.00    0.5310E-07  0.7928E-07  0.1338E-06  0.2252E-06  0.3551E-06  0.5501E-06  0.7585E-06
    8620.00    0.5364E-07  0.7929E-07  0.1331E-06  0.2230E-06  0.3505E-06  0.5419E-06  0.7470E-06
