NH continuous opacity from Stancil 2019
Wavelength (A), kappa for 15 temp (A^2/molecule)
        4701
          15
   500.0  1000.0  2000.0  2500.0  3000.0  3500.0  4000.0  4500.0  5000.0  5500.0  6000.0  7000.0  8000.0  9000.0 10000.0
  542.0  1.457143E-10  1.709688E-10  3.308516E-10  4.870260E-10  6.636330E-10  8.370304E-10  9.929456E-10  1.124913E-09  1.231559E-09  1.314425E-09  1.376484E-09  1.451893E-09  1.482921E-09  1.488036E-09  1.479015E-09
  543.0  1.594321E-10  1.808609E-10  3.596253E-10  5.313985E-10  7.204993E-10  9.019275E-10  1.061842E-09  1.194757E-09  1.300268E-09  1.380704E-09  1.439610E-09  1.507994E-09  1.532285E-09  1.531530E-09  1.517586E-09
  544.0  1.686749E-10  1.875445E-10  3.926067E-10  5.814398E-10  7.829187E-10  9.714209E-10  1.134081E-09  1.266694E-09  1.369969E-09  1.447063E-09  1.502096E-09  1.562486E-09  1.579518E-09  1.572642E-09  1.553680E-09
  545.0  1.731559E-10  1.911334E-10  4.293694E-10  6.361084E-10  8.493614E-10  1.043682E-09  1.207701E-09  1.338756E-09  1.438759E-09  1.511711E-09  1.562280E-09  1.613978E-09  1.623474E-09  1.610425E-09  1.586509E-09
  546.0  1.730422E-10  1.920908E-10  4.693755E-10  6.941581E-10  9.180862E-10  1.116712E-09  1.280628E-09  1.408909E-09  1.504720E-09  1.572878E-09  1.618553E-09  1.661169E-09  1.663108E-09  1.644043E-09  1.615399E-09
  547.0  1.689528E-10  1.911994E-10  5.119816E-10  7.541772E-10  9.872068E-10  1.188418E-09  1.350755E-09  1.475147E-09  1.566001E-09  1.628894E-09  1.669429E-09  1.702903E-09  1.697532E-09  1.672809E-09  1.639815E-09
  548.0  1.619220E-10  1.895064E-10  5.564437E-10  8.146348E-10  1.054764E-09  1.256704E-09  1.416034E-09  1.535573E-09  1.620902E-09  1.678265E-09  1.713609E-09  1.738223E-09  1.726047E-09  1.696216E-09  1.659390E-09
  549.0  1.533300E-10  1.882450E-10  6.019275E-10  8.739323E-10  1.118803E-09  1.319557E-09  1.474566E-09  1.588486E-09  1.667948E-09  1.719739E-09  1.750047E-09  1.766416E-09  1.748183E-09  1.713962E-09  1.673941E-09
  550.0  1.448059E-10  1.887395E-10  6.475188E-10  9.304593E-10  1.177454E-09  1.375134E-09  1.524688E-09  1.632462E-09  1.705961E-09  1.752367E-09  1.777996E-09  1.787052E-09  1.763721E-09  1.725972E-09  1.683487E-09
  551.0  1.381088E-10  1.922986E-10  6.922408E-10  9.826523E-10  1.229007E-09  1.421843E-09  1.565046E-09  1.666415E-09  1.734115E-09  1.775550E-09  1.797049E-09  1.800003E-09  1.772713E-09  1.732403E-09  1.688247E-09
  552.0  1.349948E-10  2.001067E-10  7.350736E-10  1.029053E-09  1.271989E-09  1.458417E-09  1.594659E-09  1.689657E-09  1.751980E-09  1.789076E-09  1.807163E-09  1.805461E-09  1.775479E-09  1.733645E-09  1.688644E-09
  553.0  1.370797E-10  2.131189E-10  7.749814E-10  1.068366E-09  1.305226E-09  1.483977E-09  1.612977E-09  1.701937E-09  1.759554E-09  1.793132E-09  1.808671E-09  1.803935E-09  1.772608E-09  1.730310E-09  1.685287E-09
  554.0  1.457067E-10  2.319676E-10  8.109429E-10  1.099516E-09  1.327907E-09  1.498077E-09  1.619908E-09  1.703460E-09  1.757267E-09  1.788314E-09  1.802279E-09  1.796239E-09  1.764934E-09  1.723211E-09  1.678949E-09
  555.0  1.618274E-10  2.568893E-10  8.419880E-10  1.121694E-09  1.339620E-09  1.500736E-09  1.615842E-09  1.694895E-09  1.745982E-09  1.775607E-09  1.789040E-09  1.783462E-09  1.753507E-09  1.713332E-09  1.670539E-09
  556.0  1.859061E-10  2.876754E-10  8.672388E-10  1.134405E-09  1.340389E-09  1.492453E-09  1.601644E-09  1.677357E-09  1.726966E-09  1.756356E-09  1.770326E-09  1.766934E-09  1.739559E-09  1.701791E-09  1.661070E-09
  557.0  2.178536E-10  3.236527E-10  8.859525E-10  1.137500E-09  1.330687E-09  1.474205E-09  1.578636E-09  1.652376E-09  1.701854E-09  1.732223E-09  1.747779E-09  1.748177E-09  1.724456E-09  1.689803E-09  1.651618E-09
  558.0  2.569965E-10  3.636955E-10  8.975671E-10  1.131202E-09  1.311437E-09  1.447419E-09  1.548556E-09  1.621849E-09  1.672588E-09  1.705129E-09  1.723250E-09  1.728849E-09  1.709649E-09  1.678629E-09  1.643285E-09
  559.0  3.020851E-10  4.062701E-10  9.017456E-10  1.116118E-09  1.283993E-09  1.413935E-09  1.513506E-09  1.587973E-09  1.641355E-09  1.677183E-09  1.698737E-09  1.710686E-09  1.696623E-09  1.669537E-09  1.637159E-09
