     68  '              824.00'  'CrO  '   -4.740   6    4.16989076D+02 -2.47018318D+02  5.87920352D+01 -6.90094799D+00  4.00782326D-01 -9.16040085D-03 2 8 1 24 1
     69  '             1624.00'  'CrS  '   -3.370   6    2.45730558D+02 -1.47309265D+02  3.60578039D+01 -4.36312934D+00  2.63527549D-01 -6.33223826D-03 2 16 1 24 1
     70  '              616.00'  'C S  '   -7.355   6   -1.79810303D+03  1.17203419D+03 -3.04374910D+02  3.94548125D+01 -2.55058178D+00  6.58197035D-02 2 6 1 16 1
     71  '             1755.00'  'CsCl '   -4.580   6    6.97878689D+02 -4.64208753D+02  1.23814539D+02 -1.64024814D+01  1.08285537D+00 -2.84701701D-02 2 17 1 55 1
     72  '              634.00'  'C Se '   -5.980   6   -7.70089553D+02  5.14045346D+02 -1.36287980D+02  1.80381771D+01 -1.18932284D+00  3.12876604D-02 2 6 1 34 1
     73  '              955.00'  'CsF  '   -5.150   6    1.01870542D+03 -6.54097552D+02  1.68105019D+02 -2.14996197D+01  1.37132722D+00 -3.48664422D-02 2 9 1 55 1
     74  '              155.00'  'CsH  '   -1.779   6    6.73858069D+02 -4.49997342D+02  1.20218866D+02 -1.59941206D+01  1.06189146D+00 -2.80930818D-02 2 1 1 55 1
     75  '             2929.00'  'CuCu '   -2.030   6    3.72985149D+02 -2.31944518D+02  5.76799281D+01 -7.05293395D+00  4.26021832D-01 -1.01137940D-02 1 29 2
     76  '             1729.00'  'CuCl '   -3.930   6    7.57442675D+02 -4.47645100D+02  1.04796222D+02 -1.20097496D+01  6.72454917D-01 -1.45712629D-02 2 17 1 29 1
     77  '              929.00'  'CuF  '   -4.420   6    7.96170365D+02 -4.86911048D+02  1.18758326D+02 -1.43392357D+01  8.58550544D-01 -2.03343112D-02 2 9 1 29 1
     78  '              129.00'  'CuH  '   -2.730   6    7.89625905D+01 -2.38848304D+01 -7.09165590D-01  1.00974482D+00 -1.24798210D-01  4.81677000D-03 2 1 1 29 1
     79  '              829.00'  'CuO  '   -2.790   6    7.74946313D+02 -4.80278363D+02  1.18880633D+02 -1.45774088D+01  8.87713669D-01 -2.14335593D-02 2 8 1 29 1
     80  '             1629.00'  'CuS  '   -2.800   6    3.93095958D+02 -2.45801592D+02  6.17126328D+01 -7.65601883D+00  4.72758258D-01 -1.16114751D-02 2 16 1 29 1
     81  '             2934.00'  'CuSe '   -2.550   6    6.32697804D+02 -3.89286400D+02  9.61082999D+01 -1.17833688D+01  7.21217039D-01 -1.76199866D-02 2 29 1 34 1
     82  '              909.00'  'F F  '   -1.602   6    9.42288700D+02 -6.04882920D+02  1.55379033D+02 -1.98952788D+01  1.27202590D+00 -3.24438275D-02 1 9 2
     83  '             1726.00'  'FeCl '   -3.610   6    5.07474373D+02 -3.24338453D+02  8.35477388D+01 -1.07024601D+01  6.85004104D-01 -1.75025911D-02 2 17 1 26 1
     84  '              926.00'  'FeF  '   -4.910   6    4.08896025D+02 -2.65410932D+02  6.96433907D+01 -9.10257383D+00  5.95463974D-01 -1.55637879D-02 2 9 1 26 1
     85  '              826.00'  'FeO  '   -4.000   6   -2.09049459D+00  1.14217348D+01 -4.41012534D+00  7.55706607D-01 -5.84076087D-02  1.73958680D-03 2 8 1 26 1
     86  '              809.00'  'F O  '   -2.230   6   -1.73235305D+02  1.19285713D+02 -3.18493633D+01  4.23971939D+00 -2.78900731D-01  7.28918887D-03 2 8 1 9 1
     87  '             1731.00'  'GaCl '   -4.920   6   -1.36053188D+02  1.06906087D+02 -3.20670288D+01  4.77176471D+00 -3.48871159D-01  1.00817771D-02 2 17 1 31 1
     88  '              931.00'  'GaF  '   -5.980   6   -1.12166730D+02  8.60660415D+01 -2.52269714D+01  3.67328886D+00 -2.62751665D-01  7.43860124D-03 2 9 1 31 1
     89  '              131.00'  'GaH  '   -2.840   6    2.18868854D+03 -1.37117119D+03  3.42466279D+02 -4.25635407D+01  2.63280098D+00 -6.47595872D-02 2 1 1 31 1
     90  '              831.00'  'GaO  '   -3.620   6    2.74421086D+02 -1.67943013D+02  4.16123322D+01 -5.11806262D+00  3.15020533D-01 -7.73742596D-03 2 8 1 31 1
     91  '             1732.00'  'GeCl '   -4.400   6    1.71120524D+02 -9.84523869D+01  2.27792146D+01 -2.54283004D+00  1.39278014D-01 -2.97401752D-03 2 17 1 32 1
     92  '              932.00'  'GeF  '   -5.000   6   -1.45202854D+02  1.09248993D+02 -3.17359569D+01  4.58854944D+00 -3.26204717D-01  9.16395829D-03 2 9 1 32 1
     93  '              132.00'  'GeH  '   -3.300   6    6.85211366D+02 -4.31578130D+02  1.08999431D+02 -1.37205518D+01  8.62115836D-01 -2.15794142D-02 2 1 1 32 1
     94  '              832.00'  'GeO  '   -6.780   6   -1.32670715D+03  8.78171800D+02 -2.31464594D+02  3.04665562D+01 -2.00005448D+00  5.24223949D-02 2 8 1 32 1
     95  '             1632.00'  'GeS  '   -5.670   6   -8.65405635D+01  6.26204885D+01 -1.72101186D+01  2.37513396D+00 -1.61223778D-01  4.33651598D-03 2 16 1 32 1
     96  '             3234.00'  'GeSe '   -4.980   6    1.58111187D+02 -9.29911682D+01  2.22786708D+01 -2.60681586D+00  1.51386309D-01 -3.46850129D-03 2 32 1 34 1
     97  '             3252.00'  'GeTe '   -4.240   6    1.31710801D+01 -5.19977130D-01 -1.23869340D+00  3.82535204D-01 -3.83769176D-02  1.34115383D-03 2 32 1 52 1
    100  '              135.00'  'H Br '   -3.758   6   -3.66520007D+02  2.35828543D+02 -6.01774749D+01  7.66237609D+00 -4.85621531D-01  1.23016179D-02 2 1 1 35 1
    101  '              117.00'  'H Cl '   -4.434   6   -4.01003717D+02  2.54437829D+02 -6.40921062D+01  8.05744240D+00 -5.04425532D-01  1.26253447D-02 2 1 1 17 1
    102  '              109.00'  'H F  '   -5.869   6   -3.60544650D+02  2.22384130D+02 -5.45664753D+01  6.69351087D+00 -4.09637436D-01  1.00497602D-02 2 1 1 9 1
    103  '              872.00'  'HfO  '   -8.268   6   -1.14968290D+02  1.03459666D+02 -3.37625877D+01  5.29990701D+00 -4.02117437D-01  1.19387593D-02 2 8 1 72 1
    104  '             1780.00'  'HgCl '   -1.040   6    4.96052499D+01 -4.34037416D+01  1.50357595D+01 -2.40480713D+00  1.86468644D-01 -5.62786569D-03 2 17 1 80 1
    105  '              980.00'  'HgF  '   -1.800   6    2.76109511D+02 -1.84903931D+02  5.01534931D+01 -6.75215721D+00  4.54549335D-01 -1.22091246D-02 2 9 1 80 1
    106  '              180.00'  'HgH  '   -0.374   6   -9.09500720D+02  5.78561340D+02 -1.45924123D+02  1.82869670D+01 -1.13576163D+00  2.79828012D-02 2 1 1 80 1
    107  '              153.00'  'H I  '   -3.054   6   -1.72489008D+02  1.15725171D+02 -3.05171064D+01  4.01293337D+00 -2.61821312D-01  6.83027947D-03 2 1 1 53 1
    108  '              967.00'  'HoF  '   -5.570   6   -3.19679830D+01  3.06343023D+01 -9.68671093D+00  1.50218276D+00 -1.11512672D-01  3.23371044D-03 2 9 1 67 1
    109  '             5353.00'  'I I  '   -1.542   6    7.98103765D+02 -5.14559207D+02  1.33037486D+02 -1.71019720D+01  1.09647734D+00 -2.80254905D-02 1 53 2
    110  '             1753.00'  'I Cl '   -2.153   6    5.53836884D+03 -3.56990843D+03  9.18322203D+02 -1.17694478D+02  7.51645281D+00 -1.91279842D-01 2 17 1 53 1
    111  '              953.00'  'I F  '   -2.879   6    5.21089943D+03 -3.29173925D+03  8.29177519D+02 -1.03980182D+02  6.49185792D+00 -1.61340450D-01 2 9 1 53 1
    112  '             1749.00'  'InCl '   -4.440   6    4.88679193D+01 -1.14101870D+01 -1.85656452D+00  9.32365308D-01 -1.06012241D-01  3.96654251D-03 2 17 1 49 1
    113  '              949.00'  'InF  '   -5.250   6   -3.29393397D+02  2.28268889D+02 -6.24352440D+01  8.54456980D+00 -5.81729535D-01  1.57950213D-02 2 9 1 49 1
    114  '              149.00'  'InH  '   -2.480   6    2.72748144D+03 -1.72307844D+03  4.34194462D+02 -5.44867395D+01  3.40564836D+00 -8.47417121D-02 2 1 1 49 1
    115  '              849.00'  'InO  '   -2.940   6    7.11704860D+01 -3.73011943D+01  8.15175356D+00 -8.43593181D-01  4.28556116D-02 -8.32440311D-04 2 8 1 49 1
    116  '              853.00'  'I O  '   -1.800   6    3.05442925D+02 -1.68705732D+02  3.70356631D+01 -3.94347141D+00  2.04150025D-01 -4.03413381D-03 2 8 1 53 1
    117  '              677.00'  'IrC  '   -6.450   6    1.27496193D+02 -6.31164982D+01  1.23102863D+01 -1.09245760D+00  4.17859926D-02 -3.69973471D-04 2 6 1 77 1
    118  '              877.00'  'IrO  '   -4.250   6   -1.43049161D+02  1.08002734D+02 -3.10382451D+01  4.42510994D+00 -3.10614323D-01  8.64101502D-03 2 8 1 77 1
    119  '             1919.00'  'K K  '   -0.514   6   -3.01381219D+02  2.06544418D+02 -5.53288558D+01  7.39331972D+00 -4.88834868D-01  1.28245612D-02 1 19 2
    120  '             1935.00'  'K Br '   -3.910   6    3.46486091D+02 -2.44917557D+02  6.93348009D+01 -9.67192715D+00  6.69506076D-01 -1.83777207D-02 2 19 1 35 1
    121  '             1719.00'  'K Cl '   -4.340   6    5.90389124D+02 -3.96835432D+02  1.06931548D+02 -1.43031607D+01  9.53274275D-01 -2.52933787D-02 2 17 1 19 1
    122  '              919.00'  'K F  '   -5.070   6    1.12796189D+03 -7.24220164D+02  1.86020132D+02 -2.37860090D+01  1.51691227D+00 -3.85626195D-02 2 9 1 19 1
    123  '              119.00'  'K H  '   -1.771   6    1.20857088D+03 -7.86554143D+02  2.04602596D+02 -2.65299279D+01  1.71666180D+00 -4.42900935D-02 2 1 1 19 1
    124  '             1953.00'  'K I  '   -3.310   6    6.13108313D+02 -4.13102121D+02  1.11624848D+02 -1.49616162D+01  9.98569657D-01 -2.65206945D-02 2 19 1 53 1
    125  '              819.00'  'K O  '   -2.841   6    2.90445463D+01 -1.44626798D+01  3.26653698D+00 -3.29406270D-01  1.68428810D-02 -3.48628848D-04 2 8 1 19 1
    126  '              957.00'  'LaF  '   -6.159   6    3.00284423D+01 -1.40126184D+01  2.88627485D+00 -2.59741801D-01  1.15840794D-02 -2.02773922D-04 2 9 1 57 1
    127  '              157.00'  'LaH  '    0.000   6   -8.33387200D+00  1.07567870D+01 -3.59988369D+00  5.62155743D-01 -3.94663893D-02  1.04944398D-03 2 1 1 57 1
    128  '              857.00'  'LaO  '   -8.230   6    9.71248500D+02 -6.30968346D+02  1.64063270D+02 -2.12122620D+01  1.36533718D+00 -3.49340335D-02 2 8 1 57 1
    129  '             1657.00'  'LaS  '   -5.910   6    1.64431687D+02 -9.39688678D+01  2.17483873D+01 -2.42868862D+00  1.32145410D-01 -2.75345641D-03 2 16 1 57 1
    130  '              303.00'  'LiLi '   -1.046   6    2.19814330D+02 -1.54379493D+02  4.32123173D+01 -5.94554753D+00  4.05644390D-01 -1.09355620D-02 1 3 2
    131  '              317.00'  'LiCl '   -4.840   6    9.34861947D+02 -5.89620966D+02  1.48686004D+02 -1.86547942D+01  1.16689047D+00 -2.90749344D-02 2 3 1 17 1
    132  '              309.00'  'LiF  '   -5.910   6    6.31965811D+02 -3.90111314D+02  9.62650844D+01 -1.17988977D+01  7.20225906D-01 -1.74741316D-02 2 3 1 9 1
    133  '              103.00'  'LiH  '   -2.429   6    1.16847570D+03 -7.42824450D+02  1.88651790D+02 -2.38793365D+01  1.50799540D+00 -3.79542978D-02 2 1 1 3 1
    134  '              311.00'  'LiNa '   -0.876   6   -1.11728024D+03  6.85732726D+02 -1.66532733D+02  2.00727998D+01 -1.19654327D+00  2.82069198D-02 2 3 1 11 1
    135  '              308.00'  'LiO  '   -3.414   6    7.36612650D+01 -4.86071431D+01  1.37346702D+01 -1.94038973D+00  1.39400983D-01 -4.00211688D-03 2 3 1 8 1
    136  '              971.00'  'LuF  '   -3.938   6    2.55125457D+02 -1.29586516D+02  2.45672300D+01 -1.94467485D+00  4.44544944D-02  1.01386961D-03 2 9 1 71 1
    137  '              171.00'  'LuH  '    0.000   6    4.31888263D+02 -2.65954437D+02  6.55907693D+01 -8.04754196D+00  4.92780558D-01 -1.20027932D-02 2 1 1 71 1
    138  '              871.00'  'LuO  '   -6.950   6   -2.76531733D+02  2.00114349D+02 -5.65068496D+01  7.93479597D+00 -5.51569816D-01  1.52329462D-02 2 8 1 71 1
    139  '             1212.00'  'MgMg '   -0.050   6   -3.03421501D+02  1.92241382D+02 -4.79568974D+01  6.05128655D+00 -3.83363366D-01  9.74026312D-03 1 12 2
    140  '             1217.00'  'MgCl '   -3.290   6    3.84734047D+02 -2.33918027D+02  5.70954545D+01 -6.87937637D+00  4.11401993D-01 -9.73314825D-03 2 12 1 17 1
    141  '              912.00'  'MgF  '   -4.750   6    3.23778267D+02 -1.95052428D+02  4.72313567D+01 -5.64960652D+00  3.35847402D-01 -7.90106808D-03 2 9 1 12 1
    142  '              112.00'  'MgH  '   -1.285   6    6.53454485D+02 -4.13828321D+02  1.04888640D+02 -1.32317730D+01  8.31982710D-01 -2.07967780D-02 2 1 1 12 1
    143  '              812.00'  'MgO  '   -3.722   6    1.48821203D+03 -8.78159016D+02  2.05828331D+02 -2.39126315D+01  1.38158603D+00 -3.17643570D-02 2 8 1 12 1
    144  '             1216.00'  'MgS  '   -2.400   6    3.78253968D+02 -2.30336455D+02  5.62500232D+01 -6.78793020D+00  4.07034238D-01 -9.66911438D-03 2 12 1 16 1
    145  '             1725.00'  'MnCl '   -3.700   6    3.06406543D+01 -1.44358448D+01  3.26235232D+00 -3.29108080D-01  1.68346897D-02 -3.48628848D-04 2 17 1 25 1
    146  '              925.00'  'MnF  '   -4.350   6   -7.23273714D+01  5.66318187D+01 -1.62929455D+01  2.33833238D+00 -1.64191005D-01  4.55351965D-03 2 9 1 25 1
    147  '              125.00'  'MnH  '   -1.690   6    9.67054906D+02 -6.08680009D+02  1.53367261D+02 -1.92448529D+01  1.20389949D+00 -2.99785235D-02 2 1 1 25 1
    149  '              825.00'  'MnO  '   -4.134   6    6.64564920D+01 -2.76223352D+01  4.05379363D+00 -1.06411532D-01 -1.84411091D-02  1.11347785D-03 2 8 1 25 1
    150  '             1625.00'  'MnS  '   -2.850   6    1.78671727D+01  1.70043472D+00 -3.01216580D+00  7.58319016D-01 -7.18198984D-02  2.43684450D-03 2 16 1 25 1
    151  '              707.00'  'N N  '   -9.759   6   -1.83944288D+02  1.17170526D+02 -2.91971210D+01  3.61363588D+00 -2.20561071D-01  5.34327071D-03 1 7 2
    152  '             1111.00'  'NaNa '   -0.720   6    7.74292098D+02 -4.89349024D+02  1.23940286D+02 -1.56127074D+01  9.81009696D-01 -2.45498743D-02 1 11 2
    153  '             1117.00'  'NaCl '   -4.230   6    8.14850876D+02 -5.35278462D+02  1.40832822D+02 -1.84332354D+01  1.20338390D+00 -3.13125625D-02 2 11 1 17 1
    154  '              911.00'  'NaF  '   -5.330   6    1.18609990D+03 -7.54236867D+02  1.91738455D+02 -2.42614972D+01  1.53056058D+00 -3.84736836D-02 2 9 1 11 1
    155  '              111.00'  'NaH  '   -1.899   6    1.24916579D+03 -8.00071157D+02  2.04673899D+02 -2.60857793D+01  1.65781192D+00 -4.19670869D-02 2 1 1 11 1
    156  '              811.00'  'NaO  '   -2.616   6    3.14078460D+01 -1.46394684D+01  3.09645243D+00 -2.90152349D-01  1.36374937D-02 -2.56135480D-04 2 8 1 11 1
    157  '              741.00'  'NbN  '    0.000   6    5.00310626D+00  4.18442632D+00 -1.94864625D+00  3.58736417D-01 -2.70891615D-02  7.50619254D-04 2 7 1 41 1
    158  '              841.00'  'NbO  '   -7.934   6   -4.23359437D+01  3.49552535D+01 -1.00004104D+01  1.41348895D+00 -9.62911000D-02  2.57202711D-03 2 8 1 41 1
    159  '              717.00'  'N Cl '   -3.422   6    9.23273003D+01 -4.94539505D+01  1.08675086D+01 -1.14191452D+00  5.86941622D-02 -1.14905222D-03 2 7 1 17 1
    160  '              709.00'  'N F  '   -3.500   6    1.14612002D+02 -6.00661854D+01  1.25402932D+01 -1.21606715D+00  5.35464694D-02 -7.29274631D-04 2 7 1 9 1
    161  '              107.00'  'N H  '   -3.420   6   -2.70001339D+02  1.77303226D+02 -4.62157841D+01  6.04541228D+00 -3.95886800D-01  1.04339634D-02 2 1 1 7 1
    162  '              928.00'  'NiF  '   -4.470   6    2.44247466D+01 -9.42300427D+00  1.57333005D+00 -8.42082206D-02  2.80310352D-04  8.18210562D-05 2 9 1 28 1
    163  '              128.00'  'NiH  '   -3.070   6    1.41051387D+03 -8.78947004D+02  2.18299375D+02 -2.69515102D+01  1.65532291D+00 -4.03982571D-02 2 1 1 28 1
    164  '              828.00'  'NiO  '   -3.913   6    2.91680460D+01 -1.32027122D+01  2.63253968D+00 -2.24179138D-01  9.22738782D-03 -1.42297489D-04 2 8 1 28 1
    165  '              708.00'  'N O  '   -6.497   6   -1.76124434D+02  1.15361496D+02 -2.93341581D+01  3.71733745D+00 -2.32828000D-01  5.79862268D-03 2 7 1 8 1
    166  '              716.00'  'N S  '   -4.800   6   -3.44726976D+02  2.27863662D+02 -5.93820161D+01  7.73584077D+00 -5.01067667D-01  1.29383992D-02 2 7 1 16 1
    167  '              734.00'  'N Se '   -4.000   6    2.28119820D+02 -1.11822624D+02  1.99546839D+01 -1.36297334D+00  9.45973111D-03  1.80006324D-03 2 7 1 34 1
    168  '              808.00'  'O O  '   -5.116   6   -3.64082520D+02  2.38093723D+02 -6.15516689D+01  7.95529975D+00 -5.12522875D-01  1.32194367D-02 1 8 2
    169  '              108.00'  'O H  '   -4.392   6   -4.56875469D+02  2.87960316D+02 -7.20525364D+01  9.01193168D+00 -5.62538083D-01  1.40661068D-02 2 1 1 8 1
    170  '             1515.00'  'P P  '   -5.033   6   -5.55985750D+02  3.93086152D+02 -1.09885684D+02  1.52960793D+01 -1.05766046D+00  2.91105088D-02 1 15 2
    171  '             1782.00'  'PbCl '   -3.100   6    4.72025672D+02 -3.01553486D+02  7.75041914D+01 -9.87172195D+00  6.26093427D-01 -1.57879064D-02 2 17 1 82 1
    172  '              982.00'  'PbF  '   -3.640   6    4.00180296D+02 -2.50000150D+02  6.27671675D+01 -7.79325331D+00  4.80707404D-01 -1.17395428D-02 2 9 1 82 1
    173  '              182.00'  'PbH  '   -1.590   6    3.05154365D+03 -1.93461782D+03  4.89548022D+02 -6.17112242D+01  3.87580193D+00 -9.69437218D-02 2 1 1 82 1
    174  '              882.00'  'PbO  '   -3.917   6    9.33376895D+02 -5.60027901D+02  1.33468892D+02 -1.56729449D+01  9.06327791D-01 -2.05335277D-02 2 8 1 82 1
    175  '             1682.00'  'PbS  '   -3.490   6    1.67836966D+03 -1.03480797D+03  2.54089223D+02 -3.09189566D+01  1.86514411D+00 -4.45319992D-02 2 16 1 82 1
    176  '             1517.00'  'P Cl '   -2.957   6    4.57666082D+02 -2.85936583D+02  7.19753335D+01 -9.00141590D+00  5.62085571D-01 -1.39949580D-02 2 15 1 17 1
    177  '              146.00'  'PdH  '   -2.387   6   -1.36042226D+02  8.83095536D+01 -2.22657504D+01  2.78278896D+00 -1.70617622D-01  4.13374206D-03 2 1 1 46 1
    178  '              915.00'  'P F  '   -4.511   6   -2.13280175D+02  1.43823318D+02 -3.79864688D+01  5.03613270D+00 -3.32694461D-01  8.80465713D-03 2 9 1 15 1
    179  '              115.00'  'P H  '   -3.020   6    3.24413822D+02 -2.06388488D+02  5.28263267D+01 -6.72164804D+00  4.25910894D-01 -1.06865414D-02 2 1 1 15 1
    180  '              715.00'  'P N  '   -6.360   6   -1.80092444D+02  1.21819219D+02 -3.20743558D+01  4.20255276D+00 -2.71872225D-01  6.98324927D-03 2 7 1 15 1	
    181  '              815.00'  'P O  '   -6.177   6   -4.30479960D+02  2.85012921D+02 -7.43408889D+01  9.67041111D+00 -6.25090462D-01  1.60974034D-02 2 8 1 15 1
    182  '             1516.00'  'P S  '   -4.540   6   -2.66663948D+02  1.79625207D+02 -4.76265055D+01  6.33761155D+00 -4.19577581D-01  1.10743021D-02 2 15 1 16 1
    183  '              678.00'  'PtC  '   -6.280   6    1.19477535D+03 -7.40854571D+02  1.83257343D+02 -2.25016730D+01  1.37235330D+00 -3.31873319D-02 2 6 1 78 1
    184  '              178.00'  'PtH  '   -3.440   6    3.23501584D+02 -1.81177881D+02  4.00401883D+01 -4.26779799D+00  2.16673928D-01 -4.01278919D-03 2 1 1 78 1
    185  '              878.00'  'PtO  '   -4.013   6    7.14478371D+00  1.18212415D+01 -6.72785548D+00  1.36598679D+00 -1.18959703D-01  3.85981939D-03 2 8 1 78 1
    186  '             1737.00'  'RbCl '   -4.340   6    3.25827811D+02 -2.31155165D+02  6.56761051D+01 -9.18937944D+00  6.37909707D-01 -1.75559527D-02 2 17 1 37 1
    187  '              937.00'  'RbF  '   -5.000   6    1.09035811D+03 -7.01809916D+02  1.80766656D+02 -2.31763334D+01  1.48203638D+00 -3.77799833D-02 2 9 1 37 1
    188  '              137.00'  'RbH  '   -1.750   6    8.76306712D+02 -5.81407761D+02  1.54217675D+02 -2.03769490D+01  1.34323042D+00 -3.52826624D-02 2 1 1 37 1
    189  '              837.00'  'RbO  '   -2.604   6    3.07871281D+01 -1.49016961D+01  3.29584007D+00 -3.26137663D-01  1.63386182D-02 -3.30841662D-04 2 8 1 37 1
    190  '              645.00'  'RhC  '   -6.010   6    8.04602857D+02 -5.11308110D+02  1.30152220D+02 -1.64758760D+01  1.03875903D+00 -2.60368830D-02 2 6 1 45 1
    191  '              844.00'  'RuO  '   -5.435   6    1.78373429D+01 -4.13090272D+00  1.74705371D-01  9.41222974D-02 -1.08470471D-02  3.55743722D-04 2 8 1 44 1
    192  '             1616.00'  'S S  '   -4.369   6   -3.44273045D+02  2.20657776D+02 -5.55640542D+01  6.97680131D+00 -4.34308969D-01  1.07576902D-02 1 16 2
    193  '             5151.00'  'SbSb '   -3.090   6    1.19414699D+02 -7.10205600D+01  1.73485044D+01 -2.06015444D+00  1.21778009D-01 -2.85306465D-03 1 51 2
    194  '             1751.00'  'SbCl '   -3.693   6    1.22881502D+02 -7.48475713D+01  1.83438365D+01 -2.15944431D+00  1.25694646D-01 -2.89575390D-03 2 17 1 51 1
    195  '              951.00'  'SbF  '   -4.400   6    6.24179176D+01 -3.79990873D+01  9.27669188D+00 -1.04260804D+00  5.58050360D-02 -1.08857579D-03 2 9 1 51 1
    196  '              151.00'  'SbH  '    0.000   6   -6.05690458D+01  4.33044625D+01 -1.15765490D+01  1.52628668D+00 -9.72331140D-02  2.42617219D-03 2 1 1 51 1	
    197  '              851.00'  'SbO  '   -4.460   6   -3.06717142D+02  2.25791934D+02 -6.43816863D+01  9.05566264D+00 -6.26589968D-01  1.71397325D-02 2 8 1 51 1
    198  '             1551.00'  'SbP  '   -3.680   6   -4.03410726D+01  3.38845480D+01 -1.00922417D+01  1.50399076D+00 -1.08526658D-01  3.07718320D-03 2 15 1 51 1
    199  '             1721.00'  'ScCl '   -3.400   6    1.25116107D+03 -7.75669147D+02  1.91800699D+02 -2.35244091D+01  1.43272185D+00 -3.46031919D-02 2 17 1 21 1
    200  '              921.00'  'ScF  '   -6.170   6    1.24231866D+02 -6.98132613D+01  1.52170262D+01 -1.47945883D+00  6.05864099D-02 -5.65632519D-04 2 9 1 21 1
    201  '              821.00'  'ScO  '   -7.014   6    6.56657111D+02 -3.92726831D+02  9.35720455D+01 -1.09899729D+01  6.36545259D-01 -1.44609823D-02 2 8 1 21 1
    202  '             1621.00'  'ScS  '   -4.920   6    3.23996829D+02 -1.96748729D+02  4.81267181D+01 -5.81141332D+00  3.48685731D-01 -8.28527130D-03 2 16 1 21 1
    203  '             3434.00'  'SeSe '   -3.409   6   -5.53363490D+00  4.75026371D+00 -1.31484614D+00  2.60483745D-01 -2.31661251D-02  7.71963878D-04 1 34 2
    204  '             1734.00'  'SeCl '   -3.299   6    3.12249466D+01 -1.36050530D+01  2.75514578D+00 -2.41133872D-01  1.03422012D-02 -1.70756987D-04 2 17 1 34 1
    205  '              934.00'  'SeF  '   -3.210   6    2.43091758D+01 -8.77234065D+00  1.39739333D+00 -6.14484100D-02 -1.15416295D-03  1.17395428D-04 2 9 1 34 1
    206  '              134.00'  'SeH  '   -3.200   6   -1.75206890D+02  1.11353278D+02 -2.75288626D+01  3.37674691D+00 -2.03862249D-01  4.87368900D-03 2 1 1 34 1
    207  '              834.00'  'SeO  '   -4.820   6    2.15185510D+02 -1.20013936D+02  2.63847476D+01 -2.73948422D+00  1.32109104D-01 -2.18782389D-03 2 8 1 34 1
    208  '             1634.00'  'SeS  '   -3.700   6   -6.12711243D+02  4.03985397D+02 -1.05818361D+02  1.38897257D+01 -9.09773613D-01  2.38028125D-02 2 16 1 34 1
    209  '              916.00'  'S F  '   -3.300   6    3.27285296D+02 -2.07507339D+02  5.28281027D+01 -6.64985791D+00  4.17364394D-01 -1.04339634D-02 2 9 1 16 1
    210  '              116.00'  'H S  '   -3.550   6   -1.20583114D+02  8.07292555D+01 -2.09792177D+01  2.72710304D+00 -1.76175477D-01  4.57486427D-03 2 1 1 16 1
    211  '             1414.00'  'SiSi '   -3.210   6   -1.27951167D+02  1.00390308D+02 -2.99287969D+01  4.41778940D+00 -3.19950360D-01  9.15328598D-03 1 14 2
    212  '              614.00'  'SiC  '   -4.640   6    6.87643303D+00  2.85672038D+00 -1.61488909D+00  3.17598864D-01 -2.45850264D-02  6.90142822D-04 2 6 1 14 1
    213  '             1417.00'  'SiCl '   -4.169   6   -1.20310978D+02  8.97587329D+01 -2.57236241D+01  3.69910405D+00 -2.62746673D-01  7.40658430D-03 2 14 1 17 1
    214  '              914.00'  'SiF  '   -5.570   6   -3.39609703D+02  2.30610082D+02 -6.15794230D+01  8.21317218D+00 -5.44415496D-01  1.43827187D-02 2 9 1 14 1
    215  '              114.00'  'SiH  '   -3.060   6    9.01120422D+01 -4.42299680D+01  8.35706604D+00 -6.74290104D-01  1.83429417D-02  1.99216485D-04 2 1 1 14 1
    216  '              714.00'  'SiN  '   -4.511   6    8.21574438D+01 -6.42881432D+01  2.00756119D+01 -2.99671084D+00  2.17929586D-01 -6.14725152D-03 2 7 1 14 1
    217  '              814.00'  'SiO  '   -8.233   6   -2.15875181D+03  1.39829157D+03 -3.60944495D+02  4.65013492D+01 -2.98775490D+00  7.66236404D-02 2 8 1 14 1
    218  '             1416.00'  'SiS  '   -6.420   6   -6.99042251D+01  5.18468270D+01 -1.44069723D+01  1.99939336D+00 -1.35614440D-01  3.63214341D-03 2 14 1 16 1
    219  '             1434.00'  'SiSe '   -5.640   6   -8.72627061D+01  6.29797649D+01 -1.72764024D+01  2.37979698D+00 -1.61248152D-01  4.32940110D-03 2 14 1 34 1
    220  '             1452.00'  'SiTe '   -4.640   6   -1.70695326D+01  1.69189339D+01 -5.18583694D+00  8.00999650D-01 -5.84831365D-02  1.65776575D-03 2 14 1 52 1
    221  '             1750.00'  'SnCl '   -4.252   6    1.57510949D+02 -7.83559222D+01  1.51389699D+01 -1.28971090D+00  4.37792948D-02 -1.77871861D-04 2 17 1 50 1
    222  '              950.00'  'SnF  '   -4.900   6   -1.77843412D+02  1.39763209D+02 -4.15355483D+01  6.04272421D+00 -4.28920372D-01  1.19743337D-02 2 9 1 50 1
    223  '              150.00'  'SnH  '   -2.730   6   -8.87394505D+01  6.06629991D+01 -1.57452796D+01  2.02149736D+00 -1.26450222D-01  3.11275757D-03 2 1 1 50 1
    224  '              850.00'  'SnO  '   -5.490   6   -8.81019601D+02  5.83444074D+02 -1.53605669D+02  2.02003169D+01 -1.32413496D+00  3.46423237D-02 2 8 1 50 1
